28928;Cyclamen VASO;PERSICUM HALIOS FANTASIA ROOD;X 70;PIANTE;
28943;Cyclamen VASO;PERSICUM HALIOS GEFRANJERD GEMENGD;;PIANTE;
28932;Cyclamen VASO;PERSICUM HALIOS GEFRANJERD MAGENTA;H 30;PIANTE;
28931;Cyclamen VASO;PERSICUM HALIOS GEFRANJERD PAARS;H 50;PIANTE;
28930;Cyclamen VASO;PERSICUM HALIOS GEFRANJERD WIT;X 6;PIANTE;
28933;Cyclamen VASO;PERSICUM HALIOS GEFRANJERD ZALMROOD;X 70;PIANTE;
112360;Cyclamen VASO;PERSICUM HALIOS VICTORIA 50 SALMON;X 80;PIANTE;
28939;Cyclamen VASO;PERSICUM HALIOS VICTORIA ROYAL;H 40;PIANTE;
103503;Cyclamen VASO;PERSICUM INTERMEZZO GEMENGD;;PIANTE;
112772;Cyclamen VASO;PERSICUM LASER SYNCHRO PINK;H 50;PIANTE;
112864;Cyclamen VASO;PERSICUM LASER SYNCHRO PINK FLAME;H 50;PIANTE;
112793;Cyclamen VASO;PERSICUM LASER SYNCHRO PURPLE;H 40;PIANTE;
112866;Cyclamen VASO;PERSICUM LASER SYNCHRO PURPLE FLAME;H 50;PIANTE;
112795;Cyclamen VASO;PERSICUM LASER SYNCHRO SALMON;H 50;PIANTE;
112887;Cyclamen VASO;PERSICUM LASER SYNCHRO SALMON FLAME;X 80;PIANTE;
112794;Cyclamen VASO;PERSICUM LASER SYNCHRO SCARLET;X 70;PIANTE;
112771;Cyclamen VASO;PERSICUM LASER SYNCHRO WHITE;X 6;PIANTE;
112773;Cyclamen VASO;PERSICUM LASER SYNCHRO WINE;X25;PIANTE;
112867;Cyclamen VASO;PERSICUM LASER SYNCHRO WINE FLAME;H 40;PIANTE;
28949;Cyclamen VASO;PERSICUM LATINIA BLUSH;H 50;PIANTE;
28947;Cyclamen VASO;PERSICUM LATINIA FANTASIA CATTLEYA;H 30;PIANTE;
111128;Cyclamen VASO;PERSICUM LATINIA FANTASIA DEEP MAGENTA;H 30;PIANTE;
28946;Cyclamen VASO;PERSICUM LATINIA FANTASIA FUCHSIA;H 50;PIANTE;
28950;Cyclamen VASO;PERSICUM LATINIA FANTASIA GEMENGD;;PIANTE;
28948;Cyclamen VASO;PERSICUM LATINIA FANTASIA PAARS;H 30;PIANTE;
112230;Cyclamen VASO;PERSICUM LATINIA FANTASIA RED;X 70;PIANTE;
112229;Cyclamen VASO;PERSICUM LATINIA FUNFLAME MAGENTA;H 50;PIANTE;
111132;Cyclamen VASO;PERSICUM LATINIA SUCCESS DARK MAGENTA;H 30;PIANTE;
111131;Cyclamen VASO;PERSICUM LATINIA SUCCESS DARK VIOLET;H 40;PIANTE;
111134;Cyclamen VASO;PERSICUM LATINIA SUCCESS GEMENGD;;PIANTE;
111129;Cyclamen VASO;PERSICUM LATINIA SUCCESS RED;X 70;PIANTE;
111168;Cyclamen VASO;PERSICUM LATINIA SUCCESS ROSE;H 50;PIANTE;
111130;Cyclamen VASO;PERSICUM LATINIA SUCCESS SALMON;X 70;PIANTE;
111133;Cyclamen VASO;PERSICUM LATINIA SUCCESS WHITE;X 6;PIANTE;
104002;Cyclamen VASO;PERSICUM LIBRETTO F1 BURGUNDY PICOTEE;X25;PIANTE;
104001;Cyclamen VASO;PERSICUM LIBRETTO F1 PURPLE FLAME;H 50;PIANTE;
108417;Cyclamen VASO;PERSICUM MAXIWELLA BELLS GEMENGD;;PIANTE;
108414;Cyclamen VASO;PERSICUM MAXIWELLA BELLS PURPLE;H 40;PIANTE;
108415;Cyclamen VASO;PERSICUM MAXIWELLA BELLS SALMON;H 50;PIANTE;
108416;Cyclamen VASO;PERSICUM MAXIWELLA BELLS WHITE;X 6;PIANTE;
101307;Cyclamen VASO;PERSICUM MAXIWELLA ELEGANCE GEMENGD;;PIANTE;
101308;Cyclamen VASO;PERSICUM MAXIWELLA ELEGANCE LIGHTPINK+EYE;X 80;PIANTE;
101309;Cyclamen VASO;PERSICUM MAXIWELLA ELEGANCE PINK;H 50;PIANTE;
101310;Cyclamen VASO;PERSICUM MAXIWELLA ELEGANCE SALMON;X 80;PIANTE;
106690;Cyclamen VASO;PERSICUM MAXORA FRINGED DEEP SALMON;X 70;PIANTE;
106730;Cyclamen VASO;PERSICUM MAXORA FRINGED LIGHT SALMON;X 80;PIANTE;
106731;Cyclamen VASO;PERSICUM MAXORA FRINGED PURPLE;H 50;PIANTE;
106689;Cyclamen VASO;PERSICUM MAXORA FRINGED WHITE;X 6;PIANTE;
106706;Cyclamen VASO;PERSICUM MAXORA LIGHT PURPLE;H 50;PIANTE;
106630;Cyclamen VASO;PERSICUM MAXORA MIXKAR;;PIANTE;
106707;Cyclamen VASO;PERSICUM MAXORA PURPLE FLAME;H 50;PIANTE;
106708;Cyclamen VASO;PERSICUM MAXORA SALMON;H 50;PIANTE;
106709;Cyclamen VASO;PERSICUM MAXORA SALMON FLAME;X 80;PIANTE;
106705;Cyclamen VASO;PERSICUM MAXORA WINE RED;H 30;PIANTE;
104586;Cyclamen VASO;PERSICUM MELINDA GEMENGD;;PIANTE;
103981;Cyclamen VASO;PERSICUM MELINDA RED;X 70;PIANTE;
103982;Cyclamen VASO;PERSICUM MELINDA WHITE;X 6;PIANTE;
24558;Cyclamen VASO;PERSICUM MELODY PICOLA WHITE;X 6;PIANTE;
28951;Cyclamen VASO;PERSICUM METIS DECORA FUCHSIA;H 50;PIANTE;
28954;Cyclamen VASO;PERSICUM METIS DECORA GEMENGD;;PIANTE;
28952;Cyclamen VASO;PERSICUM METIS DECORA MAGENTA;H 30;PIANTE;
28953;Cyclamen VASO;PERSICUM METIS DECORA PAARS;H 50;PIANTE;
26620;Cyclamen VASO;PERSICUM METIS GEVLAMD FUCHSIA;H 50;PIANTE;
28955;Cyclamen VASO;PERSICUM METIS GEVLAMD GEMENGD;;PIANTE;
26619;Cyclamen VASO;PERSICUM METIS GEVLAMD VIOLET;H 30;PIANTE;
26618;Cyclamen VASO;PERSICUM METIS GEVLAMD ZALM;X25;PIANTE;
26317;Cyclamen VASO;PERSICUM METIS VICTORIA;X 6;PIANTE;
26320;Cyclamen VASO;PERSICUM METIS VICTORIA DECO GEMENGD;;PIANTE;
26318;Cyclamen VASO;PERSICUM METIS VICTORIA FUCHSIA;H 50;PIANTE;
26319;Cyclamen VASO;PERSICUM METIS VICTORIA ZALMROSE;X 80;PIANTE;
112802;Cyclamen VASO;PERSICUM MIDORI BRIGHT SCARLET;X 70;PIANTE;
28916;Cyclamen VASO;PERSICUM MIDORI GEMENGD;;PIANTE;
112806;Cyclamen VASO;PERSICUM MIDORI PINK;H 50;PIANTE;
28911;Cyclamen VASO;PERSICUM MIDORI PURPLE;H 40;PIANTE;
112803;Cyclamen VASO;PERSICUM MIDORI PURPLE FLAME;H 40;PIANTE;
112807;Cyclamen VASO;PERSICUM MIDORI SALMON;X 80;PIANTE;
28912;Cyclamen VASO;PERSICUM MIDORI SCARLET;X 70;PIANTE;
28913;Cyclamen VASO;PERSICUM MIDORI WHITE;X 6;PIANTE;
112804;Cyclamen VASO;PERSICUM MIDORI WHITE WITH EYE;X 6;PIANTE;
112808;Cyclamen VASO;PERSICUM MIDORI WINE;X25;PIANTE;
112809;Cyclamen VASO;PERSICUM MIDORI WINE FLAME;H 50;PIANTE;
29035;Cyclamen VASO;PERSICUM MINIWELLA BELLISSIMA GEMENGD;;PIANTE;
29033;Cyclamen VASO;PERSICUM MINIWELLA BELLISSIMA PAARS;H 40;PIANTE;
29032;Cyclamen VASO;PERSICUM MINIWELLA BELLISSIMA ROZE;H 50;PIANTE;
29034;Cyclamen VASO;PERSICUM MINIWELLA BELLISSIMA WIT;X 6;PIANTE;
104585;Cyclamen VASO;PERSICUM MINIWELLA FLAMINGO GEMENGD;;PIANTE;
104583;Cyclamen VASO;PERSICUM MINIWELLA FLAMINGO PURPLE;H 50;PIANTE;
104584;Cyclamen VASO;PERSICUM MINIWELLA FLAMINGO PURPLEWHITE;X 6;PIANTE;
101616;Cyclamen VASO;PERSICUM MINIWELLA LACE GEMENGD;;PIANTE;
101610;Cyclamen VASO;PERSICUM MINIWELLA LACE LIGHTPINK WITH EYE;X 80;PIANTE;
101611;Cyclamen VASO;PERSICUM MINIWELLA LACE PINK;H 50;PIANTE;
101612;Cyclamen VASO;PERSICUM MINIWELLA LACE PURPLE;;PIANTE;
27139;Cyclamen VASO;PERSICUM MINIWELLA LIGHTPINK WITH EYE;X 80;PIANTE;
101311;Cyclamen VASO;PERSICUM MINIWELLA TWINKLE GEMENGD;;PIANTE;
101312;Cyclamen VASO;PERSICUM MINIWELLA TWINKLE LIGHTPINK+EYE;X 12;PIANTE;
101313;Cyclamen VASO;PERSICUM MINIWELLA TWINKLE PURPLE;H 50;PIANTE;
101314;Cyclamen VASO;PERSICUM MINIWELLA TWINKLE SALMONRED;X 70;PIANTE;
26665;Cyclamen VASO;PERSICUM MUSICAL BRIGHT PINK;H 50;PIANTE;
26666;Cyclamen VASO;PERSICUM MUSICAL LIGHT PINK WITH EYE;H 90;PIANTE;
26667;Cyclamen VASO;PERSICUM MUSICAL PURPLE;H 40;PIANTE;
26668;Cyclamen VASO;PERSICUM MUSICAL RED;X 70;PIANTE;
26669;Cyclamen VASO;PERSICUM MUSICAL WHITE;X 6;PIANTE;
26709;Cyclamen VASO;PERSICUM MUSICAL-MIX GEMENGD;;PIANTE;
104587;Cyclamen VASO;PERSICUM ONDUEL GEMENGD;;PIANTE;
103979;Cyclamen VASO;PERSICUM ONDUEL RED;X 70;PIANTE;
103980;Cyclamen VASO;PERSICUM ONDUEL WHITE;X 6;PIANTE;
112868;Cyclamen VASO;PERSICUM PERFETTO DEEP ROSE;H 50;PIANTE;
106662;Cyclamen VASO;PERSICUM PERFETTO F1 GEMENGD;;PIANTE;
104014;Cyclamen VASO;PERSICUM PERFETTO F1 SCARLET;X 70;PIANTE;
104013;Cyclamen VASO;PERSICUM PERFETTO F1 WHITE;X 6;PIANTE;
112789;Cyclamen VASO;PERSICUM PERFETTO F1 WINE FLAME;H 50;PIANTE;
112951;Cyclamen VASO;PERSICUM PERFETTO FLAME GEMENGD;;PIANTE;
112870;Cyclamen VASO;PERSICUM PERFETTO SALMON;H 50;PIANTE;
112871;Cyclamen VASO;PERSICUM PERFETTO SALMON WITH EYE;H 90;PIANTE;
112869;Cyclamen VASO;PERSICUM PERFETTO VIOLET;H 40;PIANTE;
106483;Cyclamen VASO;PERSICUM RAINIER F1 LIGHT PINK WITH EYE;H 90;PIANTE;
106579;Cyclamen VASO;PERSICUM RAINIER F1 LILAC;H 50;PIANTE;
106659;Cyclamen VASO;PERSICUM RAINIER F1 PURPLE;H 50;PIANTE;
106578;Cyclamen VASO;PERSICUM RAINIER F1 ROSE;H 50;PIANTE;
106660;Cyclamen VASO;PERSICUM RAINIER F1 SALMON;;PIANTE;
106582;Cyclamen VASO;PERSICUM RAINIER F1 WHITE;X 6;PIANTE;
106658;Cyclamen VASO;PERSICUM RAINIER GEMENGD;;PIANTE;
112832;Cyclamen VASO;PERSICUM RAINIER LIGHT PURPLE;H 50;PIANTE;
112872;Cyclamen VASO;PERSICUM RAINIER LIGHT SALMON WITH EYE;H 90;PIANTE;
112830;Cyclamen VASO;PERSICUM RAINIER PINK;H 50;PIANTE;
112829;Cyclamen VASO;PERSICUM RAINIER PURPLE FLAME;X 6;PIANTE;
112785;Cyclamen VASO;PERSICUM RAINIER WHITE NORTH;X 6;PIANTE;
112784;Cyclamen VASO;PERSICUM RAINIER WHITE SOUTH;X 6;PIANTE;
112787;Cyclamen VASO;PERSICUM RAINIER WHITE WITH EYE;X 6;PIANTE;
112783;Cyclamen VASO;PERSICUM RAINIER WINE FLAME;H 50;PIANTE;
112774;Cyclamen VASO;PERSICUM SIERRA LIGHT PURPLE;H 40;PIANTE;
112779;Cyclamen VASO;PERSICUM SIERRA PURPLE FLAME;H 30;PIANTE;
112778;Cyclamen VASO;PERSICUM SIERRA ROSE FLAME;H 50;PIANTE;
112781;Cyclamen VASO;PERSICUM SIERRA SALMON;H 50;PIANTE;
112780;Cyclamen VASO;PERSICUM SIERRA SALMON FLAME;H 50;PIANTE;
106583;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 DEEP ROSE;H 50;PIANTE;
106484;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 DEEP SALMON;X 70;PIANTE;
106490;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 GEMENGD;;PIANTE;
106485;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 LIGHT PINK WITH EYE;H 90;PIANTE;
106486;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 PURPLE;H 40;PIANTE;
106584;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 ROSE;H 50;PIANTE;
106487;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 SCARLET;X 70;PIANTE;
106488;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 WHITE;X 6;PIANTE;
106489;Cyclamen VASO;PERSICUM SIERRA SYNCHRO F1 WINE FLAME;H 30;PIANTE;
112782;Cyclamen VASO;PERSICUM SIERRA WINE;X25;PIANTE;
28915;Cyclamen VASO;PERSICUM SILVERADO GEMENGD;;PIANTE;
28914;Cyclamen VASO;PERSICUM SILVERADO PURPLE;H 40;PIANTE;
112875;Cyclamen VASO;PERSICUM SILVERADO PURPLE FLAME MIX;;PIANTE;
112796;Cyclamen VASO;PERSICUM SILVERADO ROSE;H 50;PIANTE;
112797;Cyclamen VASO;PERSICUM SILVERADO WINE;X25;PIANTE;
101471;Cyclamen VASO;PERSICUM SILVERHEART FLAME GEMENGD;;PIANTE;
101472;Cyclamen VASO;PERSICUM SILVERHEART MIXKAR;;PIANTE;
101453;Cyclamen VASO;PERSICUM SILVERHEART PURPLE;H 40;PIANTE;
101452;Cyclamen VASO;PERSICUM SILVERHEART ROSE;H 50;PIANTE;
101451;Cyclamen VASO;PERSICUM SILVERHEART SCARLET;X 70;PIANTE;
101450;Cyclamen VASO;PERSICUM SILVERHEART WHITE;X 6;PIANTE;
101454;Cyclamen VASO;PERSICUM SILVERHEART WINE;X25;PIANTE;
112790;Cyclamen VASO;PERSICUM SNOWRIDGE MAXIPURPLE;H 50;PIANTE;
112600;Cyclamen VASO;PERSICUM SUPER SERIE CARINO GEMENGD;;PIANTE;
112598;Cyclamen VASO;PERSICUM SUPER SERIE CARINO RED;X 70;PIANTE;
112599;Cyclamen VASO;PERSICUM SUPER SERIE CARINO WHITE;X 6;PIANTE;
112162;Cyclamen VASO;PERSICUM SUPER SERIE MERENGUE DARK VIOLET;H 50;PIANTE;
112164;Cyclamen VASO;PERSICUM SUPER SERIE MERENGUE GEMENGD;;PIANTE;
112161;Cyclamen VASO;PERSICUM SUPER SERIE MERENGUE PURE WHITE;X 6;PIANTE;
112163;Cyclamen VASO;PERSICUM SUPER SERIE MERENGUE WINE RED;X25;PIANTE;
110408;Cyclamen VASO;PERSICUM SUPER SERIE MICRO RED;X 70;PIANTE;
17166;Cyclamen VASO;PERSICUM SUPER SERIE MICRO WIT;X 6;PIANTE;
102279;Cyclamen VASO;PERSICUM SUPER SERIE S ALLURE GEMENGD;;PIANTE;
102273;Cyclamen VASO;PERSICUM SUPER SERIE S ALLURE RED;;PIANTE;
102274;Cyclamen VASO;PERSICUM SUPER SERIE S ALLURE WHITE;;PIANTE;
102280;Cyclamen VASO;PERSICUM SUPER SERIE S DA VINCI GEMENGD;;PIANTE;
102275;Cyclamen VASO;PERSICUM SUPER SERIE S DA VINCI WHITE;;PIANTE;
102276;Cyclamen VASO;PERSICUM SUPER SERIE S DA VINCI WINE RED;;PIANTE;
102277;Cyclamen VASO;PERSICUM SUPER SERIE S JIVE GEMENGD;;PIANTE;
102267;Cyclamen VASO;PERSICUM SUPER SERIE S JIVE WHITE;;PIANTE;
102268;Cyclamen VASO;PERSICUM SUPER SERIE S JIVE WHITE WITH EYE;;PIANTE;
110266;Cyclamen VASO;PERSICUM SUPER SERIE S MAMMOTH GEMENGD;;PIANTE;
110263;Cyclamen VASO;PERSICUM SUPER SERIE S MAMMOTH RED;X 70;PIANTE;
110265;Cyclamen VASO;PERSICUM SUPER SERIE S MAMMOTH WHITE;X 6;PIANTE;
102271;Cyclamen VASO;PERSICUM SUPER SERIE S MICHELANGELO DARK SALMON PINK;H 50;PIANTE;
102278;Cyclamen VASO;PERSICUM SUPER SERIE S MICHELANGELO GEMENGD;;PIANTE;
110405;Cyclamen VASO;PERSICUM SUPER SERIE S MICHELANGELO RED;X 70;PIANTE;
102272;Cyclamen VASO;PERSICUM SUPER SERIE S MICHELANGELO SALMON RED;X 70;PIANTE;
110406;Cyclamen VASO;PERSICUM SUPER SERIE S MICHELANGELO WHITE;H 60;PIANTE;
110403;Cyclamen VASO;PERSICUM SUPER SERIE VERANDA;H 40;PIANTE;
100886;Cyclamen VASO;PERSICUM SWAN CLASSIC GEMENGD;;PIANTE;
100883;Cyclamen VASO;PERSICUM SWAN CLASSIC PURPLE;H 40;PIANTE;
100884;Cyclamen VASO;PERSICUM SWAN CLASSIC RED;X 70;PIANTE;
100885;Cyclamen VASO;PERSICUM SWAN CLASSIC WHITE;X 6;PIANTE;
100890;Cyclamen VASO;PERSICUM SWAN COMPACT GEMENGD;;PIANTE;
100887;Cyclamen VASO;PERSICUM SWAN COMPACT PURPLE;H 40;PIANTE;
100888;Cyclamen VASO;PERSICUM SWAN COMPACT RED;X 70;PIANTE;
100889;Cyclamen VASO;PERSICUM SWAN COMPACT WHITE;X 6;PIANTE;
28960;Cyclamen VASO;PERSICUM TIANIS FANTASIA FUCHSIA;H 50;PIANTE;
28961;Cyclamen VASO;PERSICUM TIANIS FANTASIA GEMENGD;;PIANTE;
110477;Cyclamen VASO;PERSICUM TIANIS FANTASIA MAGENTA;X25;PIANTE;
28959;Cyclamen VASO;PERSICUM TIANIS FANTASIA PAARS;H 50;PIANTE;
28958;Cyclamen VASO;PERSICUM TIANIS FANTASIA ZALM;H 50;PIANTE;
28957;Cyclamen VASO;PERSICUM TIANIS ROOD;X 70;PIANTE;
28956;Cyclamen VASO;PERSICUM TIANIS WIT;X 6;PIANTE;
112810;Cyclamen VASO;PERSICUM WINFALL F1 WINE;X25;PIANTE;
112841;Cyclamen VASO;PERSICUM WINFALL GEMENGD;;PIANTE;
112798;Cyclamen VASO;PERSICUM WINFALL LIGHT PURPLE;H 40;PIANTE;
112840;Cyclamen VASO;PERSICUM WINFALL PINK FLAME;H 50;PIANTE;
112839;Cyclamen VASO;PERSICUM WINFALL PURPLE;H 40;PIANTE;
112838;Cyclamen VASO;PERSICUM WINFALL ROSE;H 50;PIANTE;
112837;Cyclamen VASO;PERSICUM WINFALL SALMON;H 50;PIANTE;
112836;Cyclamen VASO;PERSICUM WINFALL SCARLET;X 70;PIANTE;
112834;Cyclamen VASO;PERSICUM WINFALL WHITE;X 6;PIANTE;
106657;Cyclamen VASO;PERSICUM WINTER ICE F1 GEMENGD;;PIANTE;
106585;Cyclamen VASO;PERSICUM WINTER ICE F1 PURPLE;H 40;PIANTE;
112822;Cyclamen VASO;PERSICUM WINTER ICE F1 ROSE;H 50;PIANTE;
106661;Cyclamen VASO;PERSICUM WINTER ICE F1 SALMON;X 80;PIANTE;
112821;Cyclamen VASO;PERSICUM WINTER ICE F1 SCARLET;X 70;PIANTE;
106491;Cyclamen VASO;PERSICUM WINTER ICE F1 WHITE;X 6;PIANTE;
112874;Cyclamen VASO;PERSICUM WINTER ICE LIGHTPURPLE FLAME;H 40;PIANTE;
104009;Cyclamen VASO;PERSICUM ZANETTO F1 FORMULA GEMENGD;;PIANTE;
104004;Cyclamen VASO;PERSICUM ZANETTO F1 LIGHT PINK;X 12;PIANTE;
104005;Cyclamen VASO;PERSICUM ZANETTO F1 ROSE;H 50;PIANTE;
104006;Cyclamen VASO;PERSICUM ZANETTO F1 SALMON;H 50;PIANTE;
104007;Cyclamen VASO;PERSICUM ZANETTO F1 SCARLET;X 70;PIANTE;
104008;Cyclamen VASO;PERSICUM ZANETTO F1 VIOLET;H 50;PIANTE;
104003;Cyclamen VASO;PERSICUM ZANETTO F1 WHITE;X 6;PIANTE;
20718;Cyclamen VASO;RONDO F1 RED;X 70;PIANTE;
20717;Cyclamen VASO;RONDO F1 WHITE;X 6;PIANTE;
9480;Cyclamen VASO;ROOD;;PIANTE;
8770;Cyclamen VASO;ROOD;;PIANTE;
9240;Cyclamen VASO;ROSA VON ZEHLENDORF;H 90;PIANTE;
9485;Cyclamen VASO;ROZE;;PIANTE;
8773;Cyclamen VASO;ROZE;;PIANTE;
20536;Cyclamen VASO;SILVERADO SCARLET;X 70;PIANTE;
20537;Cyclamen VASO;SILVERADO WHITE;X 6;PIANTE;
22927;Cyclamen VASO;STERLING GEMENGD;;PIANTE;
22928;Cyclamen VASO;STERLING SCARLET;X 70;PIANTE;
22929;Cyclamen VASO;STERLING WHITE;X 6;PIANTE;
7345;Cyclamen VASO;SUPER SERIE COMPACT;;PIANTE;
22982;Cyclamen VASO;SUPER SERIE COMPACT RED;X 70;PIANTE;
17164;Cyclamen VASO;SUPER SERIE COMPACT WIT;X 6;PIANTE;
18108;Cyclamen VASO;SUPER SERIE MACRO PASTEL GEMENGD;;PIANTE;
22737;Cyclamen VASO;SUPER SERIE MACRO RED;X 70;PIANTE;
22738;Cyclamen VASO;SUPER SERIE MACRO WHITE;X 6;PIANTE;
17165;Cyclamen VASO;SUPER SERIE MICRO GEMENGD;;PIANTE;
22029;Cyclamen VASO;SUPER SERIE MINI WINTER;;PIANTE;
22734;Cyclamen VASO;SUPER SERIE MINI WINTER RED;X 70;PIANTE;
22733;Cyclamen VASO;SUPER SERIE MINI WINTER WHITE;X 6;PIANTE;
9104;Cyclamen VASO;SUPER SERIE ORIGINAL GEMENGD;;PIANTE;
22981;Cyclamen VASO;SUPER SERIE ORIGINAL RED;X25;PIANTE;
17167;Cyclamen VASO;SUPER SERIE ORIGINAL WHITE;X 6;PIANTE;
102281;Cyclamen VASO;SUPER SERIE S PICASSO GEMENGD;;PIANTE;
110500;Cyclamen VASO;SUPER SERIE S PICASSO MIXKAR;;PIANTE;
106588;Cyclamen VASO;SUPER SERIE S PICASSO RED;X 70;PIANTE;
102269;Cyclamen VASO;SUPER SERIE S PICASSO WHITE;;PIANTE;
102270;Cyclamen VASO;SUPER SERIE S PICASSO WINE RED;;PIANTE;
27322;Cyclamen VASO;SUPER SERIE VERANO GEMENGD;;PIANTE;
27320;Cyclamen VASO;SUPER SERIE VERANO RED;X 70;PIANTE;
27321;Cyclamen VASO;SUPER SERIE VERANO WHITE;X 6;PIANTE;
21090;Cyclamen VASO;SUPER SERIE XL;;PIANTE;
22735;Cyclamen VASO;SUPER SERIE XL RED;X 70;PIANTE;
22736;Cyclamen VASO;SUPER SERIE XL WHITE;X 6;PIANTE;
8262;Cyclamen VASO;VICTORIA;X 6;PIANTE;
9238;Cyclamen VASO;VUURBAAK;X 70;PIANTE;
9482;Cyclamen VASO;WIT;;PIANTE;
8769;Cyclamen VASO;WIT;;PIANTE;
8261;Cyclamen VASO;WIT;X 6;PIANTE;
;CYCLAMINO;COMPACT;;;
;CYCLAMINO;HALIOS;;;
;CYCLAMINO;MINI;;;
;CYCLAMINO;MINI WIT;;;
;CYCLAMINO;MIX MACRO;;;
;CYCLAMINO;ORIGAMI;;;
;CYCLAMINO;PATIO;;;
;CYCLAMINO;PICA WHITE;;;
;CYCLAMINO;SUPER;;;
;CYCLAMINO;TIANIS;;;
;CYCLAMINO;WINT RED;;;
32040;Cydonia ESTERNO;OBLONGA OVERIG;;ESTERNO;
39433;Cydonia ESTERNO;OBLONGA REAS MAMMOTH;;ESTERNO;
41970;Cymbalaria ESTERNO;HEPATICIFOLIA;;ESTERNO;
41971;Cymbalaria ESTERNO;MURALIS;;ESTERNO;
;CYMBIDIUM;2 TAK;;;
;CYMBIDIUM;3 TAK;;;
;CYMBIDIUM;3-4 TAK;;;
;CYMBIDIUM;ALICE ANDERSON;;;
;CYMBIDIUM;AMMERLAAN;;;
;CYMBIDIUM;AQUARELLA;;;
;CYMBIDIUM;AQUARELLA;;FIORI;
;CYMBIDIUM;AUSTRALIAN RED;;FIORI;
;CYMBIDIUM;AUSTRALIE;;;
;CYMBIDIUM;BONNY;;;
;CYMBIDIUM;CASCADE;;;
;CYMBIDIUM;CASCADE EXCELLENT;;FIORI;
;CYMBIDIUM;DANNY GREEN;;;
;CYMBIDIUM;DOS PUEBLOS;;;
;CYMBIDIUM;EARLY CHARM;;;
;CYMBIDIUM;ESMERALDA;;;
;CYMBIDIUM;ESTHER;;;
;CYMBIDIUM;ESTHER;;FIORI;
;CYMBIDIUM;GEMENGD;;FIORI;
;CYMBIDIUM;GEMENGD;;;
102630;CYMBIDIUM;GILGAMESH ...;H 50;FIORI;
;CYMBIDIUM;GOLDEN FLEECE;;;
;CYMBIDIUM;GR;;;
102628;CYMBIDIUM;GROOBLOEMIG PER TAK CLARON ...;X 80;FIORI;
106337;CYMBIDIUM;GROOTBLOEMIG.PER TAK ANNE;X 6;FIORI;
102288;CYMBIDIUM;GROOTBLOMIG PER TAK CALSLAGEN;H 50;FIORI;
102285;CYMBIDIUM;GROOTLBLOEMIG PER TAK AMALIA;H 70;FIORI;
;CYMBIDIUM;HANS;;;
;CYMBIDIUM;HARMONIE;;;
;CYMBIDIUM;HONEY GREEN;;;
;CYMBIDIUM;JOAN'S CHARISMA;;;
;CYMBIDIUM;JUNGLE TRAI;;;
;CYMBIDIUM;KILIMANJARO;;;
;CYMBIDIUM;LIMONES;;;
;CYMBIDIUM;MELISSA;;;
;CYMBIDIUM;MINI;;;
;CYMBIDIUM;MINI CYMB.;;;
;CYMBIDIUM;MINI INSIGNE;;FIORI;
;CYMBIDIUM;MINI MISTO;;FIORI;
4400;CYMBIDIUM;MINI PER TAK ALISON SHAW CHRISTMAS ROSE;X25;FIORI;
112496;CYMBIDIUM;MINI PER TAK AMANDA;X25;FIORI;
102076;CYMBIDIUM;MINI PER TAK AMESBURY GREENLAND;X 7;FIORI;
24577;CYMBIDIUM;MINI PER TAK AMY;X 6;FIORI;
27207;CYMBIDIUM;MINI PER TAK APPLE VILLAGE GEYSERLAND;X 7;FIORI;
25596;CYMBIDIUM;MINI PER TAK BARBARA;X 6;FIORI;
112558;CYMBIDIUM;MINI PER TAK BELINDA;X 6;FIORI;
26231;CYMBIDIUM;MINI PER TAK BOUDI;H 50;FIORI;
102039;CYMBIDIUM;MINI PER TAK CAMELIARD FRENCH MUSTARD;H 75;FIORI;
103183;CYMBIDIUM;MINI PER TAK CAPE SUMMER PEARL;X 6;FIORI;
101843;CYMBIDIUM;MINI PER TAK CHRISTMAS WISH;X25;FIORI;
100333;CYMBIDIUM;MINI PER TAK CLARAN DUCKE;H 50;FIORI;
102341;CYMBIDIUM;MINI PER TAK COSMIC GOLD LUTINO;H 70;FIORI;
102077;CYMBIDIUM;MINI PER TAK DOLORES HOYT LIMELIGHT;H 75;FIORI;
24576;CYMBIDIUM;MINI PER TAK DORIS;H 75;FIORI;
101793;CYMBIDIUM;MINI PER TAK EARLY KLAZINA;X 6;FIORI;
103251;CYMBIDIUM;MINI PER TAK EARLYSUE PADDY;H 110;FIORI;
106244;CYMBIDIUM;MINI PER TAK ENZAN FOREST MAJOLICA;X  60;FIORI;
27208;CYMBIDIUM;MINI PER TAK EVERGREEN ...;H 75;FIORI;
104078;CYMBIDIUM;MINI PER TAK FALLING PASSION CASCADE;X 6;FIORI;
100334;CYMBIDIUM;MINI PER TAK FIRST FANTASY;X25;FIORI;
103803;CYMBIDIUM;MINI PER TAK FLEURA;H 70;FIORI;
